City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Marica,BR,2022-12-18 20:46:32,-22.9194,-42.8186,75.15,80,81,12.39
382,Egvekinot,RU,2022-12-18 20:46:33,66.3167,-179.1667,18.1,56,100,7.76
383,Lastoursville,GA,2022-12-18 20:46:33,-0.8143,12.7287,73.22,93,100,1.39
384,Ngunguru,NZ,2022-12-18 20:46:34,-35.6167,174.5,66.02,70,4,1.92
385,Saulkrasti,LV,2022-12-18 20:46:34,57.2622,24.4147,30.15,90,100,21.16
386,Pandan Niog,PH,2022-12-18 20:46:35,6.2282,120.5631,82.4,78,91,14.9
387,Vicente Guerrero,MX,2022-12-18 20:46:35,19.1194,-98.1708,67.57,34,76,10.8
388,Trenggalek,ID,2022-12-18 20:46:36,-8.05,111.7167,73.76,91,0,0.85
389,Tangua,BR,2022-12-18 20:46:37,-22.7303,-42.7142,71.08,88,100,4.47
390,Lima,PE,2022-12-18 20:42:15,-12.0432,-77.0282,73.65,69,20,16.11
391,Emerald,AU,2022-12-18 20:46:37,-23.5333,148.1667,67.33,82,13,16.11
392,Gornopravdinsk,RU,2022-12-18 20:46:37,60.05,69.9,11.97,90,100,7.02
393,Batagay,RU,2022-12-18 20:46:38,67.6333,134.6333,-30.95,94,100,1.23
394,Nizhniy Odes,RU,2022-12-18 20:46:39,63.6445,54.856,0.77,98,100,5.21
395,Port Blair,IN,2022-12-18 20:46:39,11.6667,92.75,80.64,69,40,11.5
396,Coari,BR,2022-12-18 20:46:39,-4.085,-63.1414,79.68,88,83,4.05
397,Pemangkat,ID,2022-12-18 20:46:40,1.1667,108.9667,76.42,87,94,5.1
398,Faanui,PF,2022-12-18 20:46:40,-16.4833,-151.75,79.88,74,100,9.57
399,Chimoio,MZ,2022-12-18 20:46:40,-19.1164,33.4833,71.46,100,75,3.31
400,Okha,RU,2022-12-18 20:46:41,53.5739,142.9478,-3.23,92,100,16.24
401,Helena,US,2022-12-18 20:47:41,46.5927,-112.0361,4.82,60,0,6.91
402,Sabang,ID,2022-12-18 20:47:42,5.8933,95.3214,77.86,86,100,16.42
403,Beian,NO,2022-12-18 20:47:42,63.6559,9.5683,37.0,69,75,20.71
404,Dourados,BR,2022-12-18 20:47:42,-22.2211,-54.8056,66.78,95,100,3.71
405,Puerto Ayacucho,VE,2022-12-18 20:47:43,5.6639,-67.6236,85.01,63,72,8.55
406,Tuatapere,NZ,2022-12-18 20:47:43,-46.1333,167.6833,52.12,83,97,1.41
407,Cairns,AU,2022-12-18 20:47:43,-16.9167,145.7667,79.07,94,75,6.91
408,Tereze,RU,2022-12-18 20:47:44,43.9361,42.4434,41.36,52,94,1.41
409,Penco,CL,2022-12-18 20:46:35,-36.7333,-72.9833,68.85,56,0,11.5
410,Hambantota,LK,2022-12-18 20:43:31,6.1241,81.1185,74.89,88,100,12.57
411,Lafia,NG,2022-12-18 20:47:44,8.4833,8.5167,80.28,19,100,3.51
412,Coquimbo,CL,2022-12-18 20:47:45,-29.9533,-71.3436,67.73,68,20,12.66
413,Savonlinna,FI,2022-12-18 20:47:45,61.8699,28.88,30.25,93,100,9.22
414,Ibague,CO,2022-12-18 20:47:46,4.4389,-75.2322,75.11,65,75,12.66
415,Ortakoy,TR,2022-12-18 20:47:46,38.7373,34.0387,37.65,77,30,1.5
416,Saravan,AM,2022-12-18 20:47:47,39.7196,45.6483,31.73,46,11,5.88
417,Talnakh,RU,2022-12-18 20:47:47,69.4865,88.3972,-7.8,97,100,3.15
418,Piripiri,BR,2022-12-18 20:47:47,-4.2733,-41.7769,85.8,46,92,6.17
419,Cohoes,US,2022-12-18 20:47:48,42.7742,-73.7001,35.85,69,75,10.36
420,Lata,PT,2022-12-18 20:47:48,40.1629,-8.3327,52.79,82,100,8.59
421,Russell,US,2022-12-18 20:45:10,32.3502,-85.1999,52.75,26,0,11.5
422,Kuragino,RU,2022-12-18 20:47:49,53.8975,92.6725,-5.53,97,100,1.41
423,College,US,2022-12-18 20:47:49,64.8569,-147.8028,-29.25,72,20,0.0
424,Nichinan,JP,2022-12-18 20:47:50,31.6,131.3667,36.9,80,9,6.08
425,Sao Miguel Do Araguaia,BR,2022-12-18 20:47:50,-13.275,-50.1628,72.46,93,99,4.38
426,Kokopo,PG,2022-12-18 20:47:50,-4.352,152.2633,77.41,84,100,3.22
427,Seoul,KR,2022-12-18 20:47:51,37.5683,126.9778,10.0,70,0,1.14
428,Sokolka,PL,2022-12-18 20:43:31,53.4072,23.5023,14.68,96,56,6.58
429,Baghdad,IQ,2022-12-18 20:47:51,33.3406,44.4009,51.71,71,0,4.61
430,Broome,US,2022-12-18 20:47:52,42.2506,-75.833,32.63,81,100,9.22
431,Morant Bay,JM,2022-12-18 20:47:52,17.8815,-76.4093,83.82,70,2,10.18
432,Awbari,LY,2022-12-18 20:47:52,26.5921,12.7805,62.37,37,0,6.85
433,Banda Aceh,ID,2022-12-18 20:47:53,5.5577,95.3222,75.79,87,100,7.18
434,Muyezerskiy,RU,2022-12-18 20:47:53,63.9333,31.65,18.88,97,99,6.64
435,Bandarbeyla,SO,2022-12-18 20:47:54,9.4942,50.8122,74.82,65,17,17.45
436,Kisangani,CD,2022-12-18 20:47:54,0.5167,25.2,70.25,97,100,2.71
437,Minot,US,2022-12-18 20:45:54,48.2325,-101.2963,-1.98,71,100,5.75
438,Bad Bevensen,DE,2022-12-18 20:47:55,53.0833,10.5833,26.19,54,100,10.29
439,Namibe,AO,2022-12-18 20:47:55,-15.1961,12.1522,70.48,76,71,8.39
440,Lagoa,PT,2022-12-18 20:47:55,39.05,-27.9833,60.1,88,73,30.09
441,La Asuncion,VE,2022-12-18 20:47:56,11.0333,-63.8628,83.93,74,94,19.57
442,Sault Sainte Marie,CA,2022-12-18 20:47:17,46.5168,-84.3333,30.76,89,100,24.16
443,Batemans Bay,AU,2022-12-18 20:47:56,-35.7167,150.1833,60.1,60,98,10.0
444,Mulege,MX,2022-12-18 20:45:25,26.8833,-111.9833,67.44,45,47,7.07
445,San Patricio,US,2022-12-18 20:47:57,28.017,-97.5169,58.84,52,100,12.86
446,Bujaru,BR,2022-12-18 20:48:57,-1.515,-48.0447,77.14,91,42,2.62
447,Porosozero,RU,2022-12-18 20:48:58,62.7191,32.727,18.36,96,100,7.2
448,Micomeseng,GQ,2022-12-18 20:48:58,2.1462,10.6164,69.39,98,93,2.28
449,Zhangye,CN,2022-12-18 20:48:59,38.9342,100.4517,10.74,73,84,1.41
450,Narasannapeta,IN,2022-12-18 20:48:59,18.4167,84.05,65.01,66,77,5.88
451,Benghazi,LY,2022-12-18 20:48:59,32.1167,20.0667,67.71,69,0,9.51
452,Brumado,BR,2022-12-18 20:49:00,-14.2036,-41.6653,75.72,82,81,5.35
453,Vardo,NO,2022-12-18 20:49:00,70.3705,31.1107,19.38,93,40,16.11
454,Inhambane,MZ,2022-12-18 20:49:01,-23.865,35.3833,76.26,91,100,5.91
455,Hornepayne,CA,2022-12-18 20:49:01,49.2138,-84.7705,14.92,93,100,9.95
456,Shambu,ET,2022-12-18 20:49:01,9.5667,37.1,53.8,71,100,1.48
457,Muriwai Beach,NZ,2022-12-18 20:49:02,-36.8167,174.45,69.76,66,4,4.34
458,Ewa Beach,US,2022-12-18 20:49:02,21.3156,-158.0072,69.75,91,100,8.05
459,Tokur,RU,2022-12-18 20:49:03,53.1333,132.9,-21.06,99,100,2.21
460,Sur,OM,2022-12-18 20:49:03,22.5667,59.5289,73.8,60,5,7.05
461,Manzanillo,CU,2022-12-18 20:49:03,20.3433,-77.1167,83.05,46,3,9.08
462,Esperance,AU,2022-12-18 20:49:04,-33.8667,121.9,57.24,91,0,8.23
463,Mackay,AU,2022-12-18 20:45:56,-21.15,149.2,73.69,57,98,17.87
464,Kloulklubed,PW,2022-12-18 20:49:04,7.0419,134.2556,77.5,87,100,15.7
465,Huarmey,PE,2022-12-18 20:49:05,-10.0681,-78.1522,73.26,74,84,9.35
466,Alugan,PH,2022-12-18 20:49:05,12.2188,125.4808,79.38,85,100,16.42
467,Craig,US,2022-12-18 20:49:05,40.5153,-107.5464,22.62,78,0,3.44
468,Novaya Bryan,RU,2022-12-18 20:49:06,51.7159,108.2691,-0.2,97,100,3.78
469,Lazaro Cardenas,MX,2022-12-18 20:49:06,17.9583,-102.2,81.16,56,72,7.31
470,Oum Hadjer,TD,2022-12-18 20:49:07,13.2954,19.6966,74.23,18,69,9.24
471,Cabo San Lucas,MX,2022-12-18 20:47:26,22.8909,-109.9124,75.61,69,72,1.01
472,Richards Bay,ZA,2022-12-18 20:49:07,-28.783,32.0377,71.65,75,79,9.53
473,Poum,NC,2022-12-18 20:49:08,-20.2333,164.0167,79.74,75,50,5.93
474,Colon,PA,2022-12-18 20:49:08,9.3592,-79.9014,81.39,74,100,13.24
475,Karratha,AU,2022-12-18 20:49:09,-20.7377,116.8463,76.08,76,15,9.55
476,Port Lincoln,AU,2022-12-18 20:49:09,-34.7333,135.8667,68.22,61,82,16.53
477,Marshfield,US,2022-12-18 20:49:09,44.6689,-90.1718,12.18,78,75,11.5
478,Marsh Harbour,BS,2022-12-18 20:49:10,26.5412,-77.0636,75.16,79,12,13.87
479,Yantzaza,EC,2022-12-18 20:49:10,-3.8278,-78.7594,76.17,92,100,1.45
480,Skaerbaek,DK,2022-12-18 20:49:11,55.1573,8.769,30.47,74,100,15.77
481,Benjamin Constant,BR,2022-12-18 20:49:11,-4.3831,-70.0311,75.33,94,75,2.3
482,Nouakchott,MR,2022-12-18 20:49:11,18.0858,-15.9785,75.13,28,3,10.38
483,Emilio Carranza,MX,2022-12-18 20:49:12,19.9711,-96.6114,72.45,72,85,10.47
484,Yelan-Kolenovskiy,RU,2022-12-18 20:49:12,51.1632,41.151,27.59,81,99,13.73
485,Severodvinsk,RU,2022-12-18 20:45:54,64.5635,39.8302,17.71,97,74,4.29
486,Bathsheba,BB,2022-12-18 20:49:13,13.2167,-59.5167,83.01,85,20,20.71
487,Bud,US,2022-12-18 20:49:13,39.447,-86.1758,33.75,60,5,11.68
488,Bambanglipuro,ID,2022-12-18 20:49:14,-7.95,110.2833,74.66,89,1,3.11
489,Safford,US,2022-12-18 20:49:14,32.834,-109.7076,50.11,40,40,8.05
490,Verkhoyansk,RU,2022-12-18 20:49:14,67.5447,133.385,-27.26,93,100,0.69
491,Urumqi,CN,2022-12-18 20:50:15,43.801,87.6005,9.55,85,75,4.47
492,Dickinson,US,2022-12-18 20:50:15,29.4608,-95.0513,56.16,45,0,11.5
493,Shuangyang,CN,2022-12-18 20:50:16,43.5242,125.6736,-2.31,77,0,5.86
494,Skjervoy,NO,2022-12-18 20:50:16,70.0311,20.9714,17.6,71,100,12.48
495,Palamos,ES,2022-12-18 20:50:17,41.8484,3.1291,57.11,51,51,5.01
496,Diamantino,BR,2022-12-18 20:50:17,-14.4086,-56.4461,78.24,76,84,3.76
497,Ossora,RU,2022-12-18 20:50:17,59.2353,163.0719,32.86,99,100,14.09
498,Hays,US,2022-12-18 20:50:18,30.0502,-98.0336,53.67,32,100,4.0
499,Kakching,IN,2022-12-18 20:50:18,24.4833,93.9833,54.16,79,93,0.76
500,Flin Flon,CA,2022-12-18 20:45:50,54.7682,-101.865,-11.36,64,75,5.75
501,Opuwo,NA,2022-12-18 20:50:19,-18.0607,13.84,68.34,40,2,7.72
502,Khandyga,RU,2022-12-18 20:50:19,62.6667,135.6,-33.86,96,100,1.86
503,Hami,CN,2022-12-18 20:50:19,42.8,93.45,17.62,41,93,3.36
504,Havelock,US,2022-12-18 20:50:20,34.8791,-76.9013,53.55,43,0,13.8
505,Ust-Karsk,RU,2022-12-18 20:50:20,52.7011,118.8077,-33.77,100,38,2.21
506,La Libertad,EC,2022-12-18 20:50:21,-2.2333,-80.9,76.66,78,40,14.97
507,Zanjan,IR,2022-12-18 20:50:21,36.6736,48.4787,38.01,76,0,2.3
508,Kalevala,RU,2022-12-18 20:50:21,65.2,31.1667,18.79,95,100,6.11
509,Great Falls,US,2022-12-18 20:50:22,47.5002,-111.3008,-0.33,75,100,6.91
510,Cozumel,MX,2022-12-18 20:50:22,20.5083,-86.9458,83.07,77,12,8.99
511,Calbuco,CL,2022-12-18 20:50:23,-41.768,-73.1273,65.41,62,100,11.34
512,Lexington,US,2022-12-18 20:46:33,37.9887,-84.4777,38.41,50,0,9.22
513,Smirnykh,RU,2022-12-18 20:50:23,49.75,142.8333,-2.27,93,95,6.64
514,Tura,IN,2022-12-18 20:50:23,25.5198,90.2201,59.31,82,58,3.04
515,Mezen,RU,2022-12-18 20:50:24,65.8522,44.24,14.07,96,97,6.31
516,Puerto Colombia,CO,2022-12-18 20:50:24,10.9878,-74.9547,87.89,76,11,16.06
517,Newberry,US,2022-12-18 20:50:25,34.2746,-81.6187,53.35,41,0,5.17
518,Tuy Hoa,VN,2022-12-18 20:50:25,13.0833,109.3,69.4,87,100,18.54
519,Malanje,AO,2022-12-18 20:50:26,-9.5402,16.341,62.42,79,77,4.36
520,Sao Joao Da Barra,BR,2022-12-18 20:50:26,-21.6403,-41.0511,77.09,89,80,12.5
521,Luganville,VU,2022-12-18 20:50:26,-15.5333,167.1667,83.44,63,7,7.23
522,Kuusamo,FI,2022-12-18 20:50:27,65.9667,29.1833,21.24,93,100,12.66
523,Vilhena,BR,2022-12-18 20:50:27,-12.7406,-60.1458,73.62,88,75,5.75
524,Armeria,MX,2022-12-18 20:50:28,18.9333,-103.9667,81.39,56,60,6.55
525,Surskoye,RU,2022-12-18 20:50:28,54.4821,46.7214,26.69,90,100,12.55
526,Laguna,US,2022-12-18 20:50:28,38.421,-121.4238,54.18,100,100,4.61
527,Teahupoo,PF,2022-12-18 20:50:29,-17.8333,-149.2667,78.76,76,100,6.58
528,Sungairaya,ID,2022-12-18 20:50:29,0.7,108.9,76.19,90,96,3.44
529,Ladario,BR,2022-12-18 20:50:30,-19.0047,-57.6017,79.09,73,75,14.97
530,Orsha,BY,2022-12-18 20:50:30,54.5153,30.4053,7.56,97,45,6.69
531,Bubaque,GW,2022-12-18 20:50:30,11.2833,-15.8333,81.95,67,2,12.37
532,Poptun,GT,2022-12-18 20:50:31,16.3311,-89.4169,74.19,92,28,1.39
533,Rio Cuarto,AR,2022-12-18 20:49:05,-33.1307,-64.3499,84.33,21,40,13.8
534,Macheng,CN,2022-12-18 20:50:31,31.1783,115.0319,32.38,34,0,3.53
535,Kerema,PG,2022-12-18 20:50:32,-7.9631,145.7785,79.0,82,84,2.1
536,Xuanhua,CN,2022-12-18 20:50:32,40.6103,115.0447,16.2,51,0,2.64
537,Aliwal North,ZA,2022-12-18 20:50:33,-30.6937,26.7114,63.99,72,3,8.25
538,Otyniya,UA,2022-12-18 20:50:33,48.7377,24.8611,21.43,83,7,5.08
539,Alekseyevsk,RU,2022-12-18 20:50:33,57.8406,108.3492,-8.41,98,100,2.82
540,George,ZA,2022-12-18 20:51:34,-33.963,22.4617,63.95,94,75,2.3
541,Castelvetrano,IT,2022-12-18 20:51:34,37.6826,12.7916,54.73,98,0,6.87
542,San Rafael,AR,2022-12-18 20:51:35,-34.6177,-68.3301,88.57,20,2,12.37
543,Inverness,GB,2022-12-18 20:51:35,57.4791,-4.224,39.11,83,75,19.57
544,Acapulco,MX,2022-12-18 20:47:55,16.8634,-99.8901,83.08,49,100,6.04
545,Xining,CN,2022-12-18 20:51:36,36.6167,101.7667,11.84,62,21,2.39
546,Ulladulla,AU,2022-12-18 20:51:36,-35.35,150.4667,58.55,66,100,11.99
547,Borogontsy,RU,2022-12-18 20:51:36,62.6683,131.1683,-34.2,98,100,1.88
548,Vao,NC,2022-12-18 20:51:37,-22.6667,167.4833,78.93,64,23,7.61
549,Marystown,CA,2022-12-18 20:51:37,47.1666,-55.1483,38.28,95,100,23.91
550,Ribeira Brava,PT,2022-12-18 20:51:37,32.65,-17.0667,70.0,87,100,9.44
551,Atakpame,TG,2022-12-18 20:51:38,7.5333,1.1333,81.7,58,82,5.28
552,Kampong Chhnang,KH,2022-12-18 20:51:38,12.1667,104.55,65.37,73,82,9.6
553,Lugovoy,KZ,2022-12-18 20:51:39,42.9472,72.7644,20.23,82,9,2.46
554,Sayyan,YE,2022-12-18 20:51:39,15.1718,44.3244,44.24,55,0,5.01
555,Sibolga,ID,2022-12-18 20:51:39,1.7427,98.7792,75.29,89,100,3.13
556,Teyateyaneng,LS,2022-12-18 20:51:40,-29.1472,27.7489,64.9,52,66,1.34
557,Tyukhtet,RU,2022-12-18 20:51:40,56.5389,89.3011,3.78,91,100,14.85
558,Lucea,JM,2022-12-18 20:51:40,18.451,-78.1736,82.26,73,7,8.63
559,Mysliborz,PL,2022-12-18 20:51:41,52.9238,14.8679,23.05,76,100,11.74
560,Pascagoula,US,2022-12-18 20:51:41,30.3658,-88.5561,56.12,35,0,11.5
561,Tigil,RU,2022-12-18 20:51:42,57.8,158.6667,-1.57,100,91,0.89
562,Mercedes,AR,2022-12-18 20:51:42,-34.6515,-59.4307,84.85,18,34,13.71
563,Stutterheim,ZA,2022-12-18 20:51:42,-32.5708,27.424,58.28,96,100,1.88
564,Northam,GB,2022-12-18 20:51:43,51.0333,-4.2167,55.62,97,100,23.89
565,Gizo,SB,2022-12-18 20:51:43,-8.103,156.8419,82.65,73,89,6.96
566,Capreol,CA,2022-12-18 20:51:43,46.706,-80.9225,30.54,93,100,6.91
567,Necochea,AR,2022-12-18 20:51:44,-38.5473,-58.7368,83.3,31,71,11.43
568,Vostok,RU,2022-12-18 20:51:44,46.4856,135.8833,-13.83,98,100,4.21
569,Praia,CV,2022-12-18 20:50:37,14.9215,-23.5087,75.74,64,0,16.11
570,Alyangula,AU,2022-12-18 20:51:45,-13.8483,136.4192,82.8,75,97,5.99
571,Hualmay,PE,2022-12-18 20:51:45,-11.0964,-77.6139,72.88,73,99,8.46
572,Bati,ET,2022-12-18 20:51:45,11.1833,40.0167,59.16,58,25,4.81
